EmployeeID,Country,Age,Gender,MaritalStatus,Department,JobRole,MonthlyIncome,JobSatisfaction,WorkLifeBalance,RemoteWorkDays,OvertimeHours,VacationWeeks,TrainingHoursLastYear,PromotionLastYear,BurnoutRisk,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,PerformanceRating,RelationshipSatisfaction,YearsInCurrentRole,YearsSinceLastPromotion,YearsAtCompany
EMP1804,Sweden,44,Male,Married,Engineering,HR Manager,30000,3,4,1,3,6,39,0,Low,3,3,2,1,3,4,0,0,1
EMP1805,Sweden,43,Male,Single,Engineering,Data Analyst,84656,3,5,2,0,6,17,0,Low,1,1,4,4,4,3,4,2,4
EMP1806,Denmark,38,Other,Married,Finance,Operations Manager,62597,4,5,2,2,6,24,1,Medium,9,2,2,2,3,4,10,4,10
EMP1807,Finland,36,Male,Single,Sales,Operations Manager,55024,4,3,2,2,8,40,1,Low,7,2,3,3,3,4,6,4,7
EMP1808,Finland,36,Female,Divorced,Finance,Operations Manager,49045,4,4,2,1,6,35,0,Low,10,3,2,3,3,2,7,2,4
EMP1809,Sweden,36,Female,Divorced,Operations,Data Analyst,30000,3,4,3,5,6,1,0,Low,28,3,3,1,4,1,5,1,0
EMP1810,Norway,49,Other,Divorced,IT,Data Analyst,69898,1,5,0,1,6,73,0,Low,3,4,3,3,3,2,7,1,1
EMP1811,Finland,43,Female,Married,Sales,Operations Manager,37946,4,3,1,4,7,48,0,Low,3,1,3,4,3,4,9,4,2
EMP1812,Denmark,20,Female,Single,IT,Data Analyst,65562,5,4,2,1,7,66,0,Low,2,4,3,3,3,3,0,0,4
EMP1813,Norway,44,Male,Married,Engineering,Data Analyst,56980,2,4,2,5,8,52,0,Low,27,3,3,3,3,3,7,0,0
EMP1814,Finland,39,Male,Divorced,IT,Sales Executive,54218,4,5,2,3,6,18,1,Low,2,1,3,4,3,4,7,11,3
EMP1815,Denmark,37,Male,Single,IT,Software Engineer,35464,3,3,4,3,7,25,0,High,14,3,2,5,3,1,7,4,11
EMP1816,Sweden,34,Female,Single,HR,Financial Analyst,35664,4,3,4,1,6,53,0,Low,1,4,2,1,3,3,2,2,6
EMP1817,Sweden,49,Female,Single,Operations,Data Analyst,60849,5,3,1,4,6,50,0,Low,9,3,3,2,3,3,4,0,7
EMP1818,Norway,47,Male,Single,IT,Financial Analyst,56188,5,1,4,4,5,24,0,Low,18,1,3,2,4,1,9,0,5
EMP1819,Norway,30,Male,Married,IT,Marketing Specialist,55707,4,4,2,5,6,16,0,Low,20,3,4,1,3,1,2,2,1
EMP1820,Norway,42,Female,Married,Engineering,Financial Analyst,59290,3,4,1,0,7,73,0,Medium,2,1,2,1,3,1,3,0,0
EMP1821,Denmark,28,Male,Divorced,Sales,Sales Executive,30000,5,4,5,4,8,60,0,Low,11,4,3,2,3,4,2,0,8
EMP1822,Norway,24,Female,Married,Operations,Data Analyst,70227,4,2,4,1,6,45,1,High,8,4,2,4,3,2,8,2,5
EMP1823,Norway,31,Female,Single,IT,Operations Manager,49661,2,2,5,4,8,54,0,Low,2,4,3,2,3,4,2,0,4
EMP1824,Norway,46,Female,Divorced,Sales,Financial Analyst,72544,4,3,1,4,6,49,0,Medium,10,4,3,1,3,4,5,1,1
EMP1825,Sweden,47,Female,Single,IT,Data Analyst,30000,5,3,1,1,6,74,0,Medium,29,2,1,2,3,1,0,0,4
EMP1826,Finland,43,Female,Married,IT,HR Manager,63535,5,4,2,3,6,10,0,Low,8,2,2,2,3,3,7,1,0
EMP1827,Norway,45,Female,Married,Sales,Marketing Specialist,63393,2,3,3,1,6,11,0,High,1,3,4,1,3,4,6,5,0
EMP1828,Norway,43,Female,Divorced,Sales,Operations Manager,32708,4,2,1,2,6,39,0,Medium,6,3,2,1,3,4,1,0,1
EMP1829,Denmark,31,Female,Single,Engineering,HR Manager,45411,5,4,4,3,7,47,0,Low,8,3,3,1,3,4,0,0,2
EMP1830,Sweden,42,Male,Single,Finance,HR Manager,39107,3,4,2,1,7,55,0,Low,9,1,3,2,3,1,2,0,0
EMP1831,Norway,46,Male,Married,HR,Financial Analyst,67948,4,4,2,2,7,7,1,Low,12,2,3,1,3,1,0,0,0
EMP1832,Sweden,45,Male,Married,HR,HR Manager,59633,4,5,3,1,6,13,0,Low,15,3,3,1,3,3,2,2,6
EMP1833,Norway,49,Male,Divorced,Operations,Sales Executive,78982,4,2,3,2,7,55,0,Medium,25,3,2,2,3,3,2,1,4
EMP1834,Norway,45,Female,Married,Finance,Sales Executive,58044,2,4,0,5,7,53,0,Low,6,4,2,1,3,3,2,2,3
EMP1835,Sweden,41,Female,Married,Finance,Financial Analyst,65983,4,4,5,0,8,16,0,Low,9,2,3,2,4,1,5,1,3
EMP1836,Sweden,48,Male,Single,Finance,Data Analyst,72580,5,4,2,3,6,44,0,Medium,8,3,3,1,3,2,4,1,18
EMP1837,Finland,37,Male,Married,Sales,Software Engineer,63316,4,5,0,2,8,4,0,Low,23,4,2,3,3,1,8,3,0
EMP1838,Norway,29,Female,Single,Finance,Data Analyst,49237,4,3,4,2,7,2,0,Low,9,2,3,3,3,3,7,2,0
EMP1839,Sweden,36,Male,Single,Operations,Data Analyst,46445,3,4,5,3,7,8,0,Low,12,3,3,4,3,2,9,13,5
EMP1840,Sweden,30,Male,Single,Finance,Data Analyst,53803,3,3,4,2,5,19,0,Low,4,2,3,2,3,4,4,1,0
EMP1841,Norway,31,Female,Married,Engineering,Data Analyst,66948,4,4,4,3,6,20,0,Low,1,4,2,1,3,2,0,1,4
EMP1842,Sweden,36,Female,Single,IT,Operations Manager,43508,3,4,3,0,7,79,1,Low,24,4,3,1,4,4,3,1,4
EMP1843,Norway,30,Male,Married,Sales,Software Engineer,64782,5,5,5,1,5,32,1,Low,12,3,3,1,3,4,1,0,17
EMP1844,Finland,34,Male,Married,Operations,Operations Manager,59839,2,5,0,7,6,4,0,Low,3,1,4,1,4,2,7,0,10
EMP1845,Norway,20,Male,Married,IT,HR Manager,36200,4,4,3,2,8,23,0,Low,10,3,2,2,3,1,3,1,14
EMP1846,Sweden,40,Female,Married,Operations,Marketing Specialist,64053,3,3,3,3,6,62,0,Medium,26,3,2,2,3,4,1,0,0
EMP1847,Norway,38,Female,Divorced,HR,Data Analyst,57128,5,4,0,1,6,78,0,Low,2,3,2,3,3,2,7,6,10
EMP1848,Finland,29,Male,Single,Operations,Marketing Specialist,46742,3,4,2,1,7,25,1,Low,1,4,2,2,4,3,9,4,0
EMP1849,Sweden,44,Female,Married,Sales,Sales Executive,56911,1,1,2,3,5,32,0,Medium,4,4,2,1,3,2,2,2,5
EMP1850,Sweden,47,Female,Single,Finance,Financial Analyst,47325,3,4,3,5,7,17,0,Low,9,1,1,2,3,2,3,1,6
EMP1851,Norway,21,Male,Divorced,IT,Financial Analyst,58715,5,5,0,1,7,17,0,Low,2,3,3,1,3,3,0,0,0
EMP1852,Denmark,30,Female,Divorced,Finance,Operations Manager,52480,3,4,4,0,6,37,0,Low,4,4,3,5,3,4,2,4,5
EMP1853,Norway,30,Female,Married,IT,Operations Manager,32051,3,4,1,3,7,32,0,Low,6,2,3,1,3,1,8,0,0
EMP1854,Denmark,28,Male,Single,IT,Sales Executive,52929,2,5,2,6,6,26,0,Low,9,3,3,1,4,3,1,0,1
EMP1855,Norway,46,Male,Married,IT,Data Analyst,48359,4,3,4,5,7,48,0,Low,7,1,3,1,3,3,2,0,12
EMP1856,Norway,36,Female,Married,HR,Marketing Specialist,64533,2,3,2,4,8,49,0,Low,1,4,2,2,3,2,8,3,0
EMP1857,Norway,35,Female,Single,Engineering,Marketing Specialist,68196,3,4,2,3,5,14,0,Low,3,1,2,1,3,1,2,1,0
EMP1858,Sweden,20,Female,Single,IT,Software Engineer,47364,3,4,0,7,7,76,0,Low,10,3,3,1,3,3,4,0,2
EMP1859,Sweden,44,Female,Divorced,IT,HR Manager,43159,4,4,3,2,7,51,0,Low,7,4,3,5,3,2,7,4,9
EMP1860,Norway,25,Female,Married,Sales,Financial Analyst,30000,4,3,5,4,6,67,0,Medium,15,2,1,1,3,1,4,1,0
EMP1861,Denmark,38,Male,Married,IT,HR Manager,42789,4,3,5,2,6,18,0,Low,3,3,2,1,3,2,0,0,2
EMP1862,Sweden,40,Female,Married,IT,Software Engineer,50150,5,3,3,4,6,24,1,Low,2,3,3,4,4,1,15,15,11
EMP1863,Sweden,51,Male,Single,IT,Operations Manager,34911,5,5,1,4,8,75,0,Low,17,4,1,1,3,4,0,0,0
EMP1864,Sweden,24,Male,Married,Operations,Marketing Specialist,68397,3,4,1,3,6,75,0,Low,2,2,3,1,3,4,4,1,1
EMP1865,Sweden,20,Female,Divorced,Engineering,Financial Analyst,58932,4,4,1,6,6,24,0,Low,5,1,2,1,3,1,0,0,7
EMP1866,Sweden,39,Female,Divorced,Finance,HR Manager,53193,4,1,2,2,6,32,0,Medium,29,3,3,2,3,3,3,0,3
EMP1867,Norway,56,Male,Married,Sales,Operations Manager,54749,5,3,1,7,7,59,1,Low,2,2,3,2,3,4,0,0,8
EMP1868,Norway,50,Female,Married,Sales,Software Engineer,59590,4,4,1,0,8,36,0,Low,2,4,3,4,4,3,2,2,0
EMP1869,Denmark,40,Male,Married,Sales,HR Manager,64496,4,2,3,0,7,42,0,Low,19,4,2,1,3,3,5,3,12
EMP1870,Finland,33,Male,Married,Sales,Marketing Specialist,67135,4,4,2,4,6,8,1,Low,15,4,3,5,3,1,2,0,13
EMP1871,Norway,46,Male,Married,Sales,Data Analyst,50363,5,4,3,6,6,13,0,High,17,3,3,2,3,4,7,1,0
EMP1872,Norway,28,Female,Married,Finance,Operations Manager,52870,3,4,5,5,6,2,0,Low,17,4,3,1,3,1,0,0,0
EMP1873,Sweden,42,Female,Married,IT,Software Engineer,57594,3,4,3,1,5,68,0,Low,25,2,3,2,3,1,7,0,22
EMP1874,Sweden,43,Male,Divorced,HR,HR Manager,52258,3,4,3,2,7,55,0,Low,6,3,1,1,3,3,7,1,3
EMP1875,Norway,48,Female,Divorced,Engineering,Marketing Specialist,68084,3,3,3,3,6,25,0,Low,7,3,3,2,3,1,7,8,4
EMP1876,Norway,65,Male,Single,Sales,Data Analyst,73409,4,4,2,6,7,52,0,Low,29,4,3,2,4,2,11,13,4
EMP1877,Denmark,41,Female,Single,Engineering,Data Analyst,60161,2,4,0,5,7,40,0,Low,21,3,4,1,3,4,1,2,7
EMP1878,Sweden,32,Male,Divorced,Operations,Software Engineer,41377,3,3,0,3,7,20,1,Medium,2,4,3,2,3,3,3,1,8
EMP1879,Norway,37,Male,Married,IT,Sales Executive,62626,5,5,1,4,8,38,0,Low,2,4,4,2,3,1,3,0,1
EMP1880,Norway,20,Female,Divorced,Sales,Marketing Specialist,60755,4,2,3,4,8,79,0,Low,7,2,4,2,3,2,7,1,1
EMP1881,Norway,31,Male,Married,Sales,Marketing Specialist,40119,4,2,5,2,6,22,0,Medium,13,3,2,1,4,3,2,2,10
EMP1882,Sweden,33,Male,Single,Operations,Financial Analyst,60738,2,3,5,1,8,73,0,Low,2,4,3,2,3,4,7,0,8
EMP1883,Norway,32,Female,Divorced,Operations,Software Engineer,46837,3,5,0,5,7,57,0,Low,1,3,1,3,4,3,7,7,4
EMP1884,Norway,39,Female,Married,Sales,Data Analyst,66191,5,4,5,1,7,68,0,Low,9,1,3,1,3,2,10,4,26
EMP1885,Denmark,29,Male,Divorced,IT,Data Analyst,62504,4,4,2,2,5,74,0,Low,10,2,2,2,3,2,1,1,6
EMP1886,Norway,49,Male,Single,Engineering,Software Engineer,58344,3,3,4,4,6,28,0,Low,10,3,3,2,3,2,3,1,1
EMP1887,Sweden,38,Male,Married,IT,Sales Executive,55578,5,4,1,1,8,61,0,Low,1,4,3,1,4,1,9,5,9
EMP1888,Norway,37,Female,Married,Engineering,Financial Analyst,30000,5,4,0,5,6,52,0,Medium,26,1,3,3,3,3,0,0,2
EMP1889,Norway,34,Male,Married,Operations,HR Manager,36785,5,5,2,3,6,44,0,Low,8,3,2,3,3,2,2,4,0
EMP1890,Norway,39,Female,Married,Finance,Software Engineer,53037,4,1,4,4,6,26,0,Low,14,1,3,1,3,4,7,6,1
EMP1891,Denmark,46,Other,Divorced,Sales,Financial Analyst,77790,3,3,1,2,8,33,0,Low,1,4,3,3,3,1,4,1,7
EMP1892,Denmark,29,Male,Married,HR,Marketing Specialist,63470,4,3,1,3,6,13,0,Medium,2,1,4,1,3,4,5,7,16
EMP1893,Denmark,31,Male,Single,HR,Financial Analyst,82210,4,5,5,2,8,40,0,Low,10,1,2,1,4,2,1,0,1
EMP1894,Norway,34,Male,Divorced,Finance,Operations Manager,56244,2,4,5,2,6,73,0,Low,1,1,3,1,3,1,2,1,1
EMP1895,Sweden,24,Male,Married,Engineering,Data Analyst,54537,4,4,0,5,6,59,1,Low,3,4,3,4,3,1,9,0,4
EMP1896,Norway,29,Female,Married,Operations,HR Manager,76376,1,4,3,1,6,41,0,Low,11,3,3,2,3,4,5,0,8
EMP1897,Norway,33,Male,Single,Operations,Software Engineer,52611,4,5,2,2,7,50,0,High,24,3,2,2,3,2,9,1,6
EMP1898,Denmark,46,Male,Single,IT,Data Analyst,40202,3,5,2,4,6,74,0,Low,3,3,2,2,3,4,1,0,4
EMP1899,Norway,40,Female,Married,Engineering,Operations Manager,59751,4,4,2,3,6,10,0,Low,3,3,1,5,3,2,7,0,4
EMP1900,Norway,39,Male,Married,Engineering,Operations Manager,71837,3,3,2,1,6,34,1,Medium,4,1,2,5,3,3,0,0,1
EMP1901,Norway,46,Female,Married,Finance,Data Analyst,42610,5,3,2,2,6,18,0,Low,3,3,3,1,3,3,10,0,2
EMP1902,Norway,36,Male,Single,IT,Sales Executive,63835,4,5,2,2,7,64,1,Low,2,4,4,1,3,3,0,0,1
EMP1903,Norway,41,Female,Divorced,Finance,Financial Analyst,53601,4,4,2,0,6,75,0,Low,4,1,3,1,3,2,3,0,10
EMP1904,Sweden,36,Female,Divorced,Operations,Software Engineer,61770,5,3,3,3,5,60,0,Medium,7,3,3,2,3,2,0,1,0
EMP1905,Sweden,40,Female,Single,Sales,Software Engineer,59703,4,4,3,5,6,46,0,Low,1,4,2,5,3,3,0,0,5
EMP1906,Denmark,32,Female,Divorced,Engineering,Software Engineer,48785,5,5,2,3,6,13,0,Low,1,4,2,4,3,2,7,1,1
EMP1907,Denmark,20,Male,Married,Finance,Data Analyst,53407,1,4,1,6,8,66,0,Low,20,3,4,1,3,4,0,0,3
EMP1908,Norway,36,Male,Married,Engineering,Marketing Specialist,49701,3,4,3,2,6,51,1,Low,5,2,3,5,3,3,9,3,1
EMP1909,Norway,52,Female,Divorced,IT,Sales Executive,56781,2,5,3,2,5,31,0,Low,10,4,4,3,3,4,8,0,1
EMP1910,Norway,47,Female,Single,Finance,HR Manager,42308,3,4,3,0,6,79,0,Low,25,2,4,1,3,4,0,0,1
EMP1911,Sweden,47,Male,Married,Sales,Operations Manager,45893,5,3,2,4,7,9,0,Medium,1,4,3,1,4,4,0,0,6
EMP1912,Norway,50,Male,Single,IT,Data Analyst,48790,1,5,1,3,7,16,0,Low,24,3,1,1,3,4,0,1,2
EMP1913,Sweden,38,Male,Single,Engineering,Marketing Specialist,60875,4,5,3,5,6,39,0,Low,4,3,3,1,4,2,5,2,6
EMP1914,Sweden,39,Male,Single,IT,HR Manager,33766,4,5,2,3,7,67,0,Low,2,1,1,5,3,1,10,1,3
EMP1915,Sweden,31,Male,Divorced,Sales,Operations Manager,53393,4,4,5,1,7,62,0,Low,8,4,2,4,3,4,9,15,3
EMP1916,Sweden,34,Female,Single,HR,Operations Manager,44376,4,3,3,3,6,14,0,Low,10,1,2,1,4,3,2,2,3
EMP1917,Norway,44,Male,Married,Sales,Sales Executive,48828,4,5,1,3,6,38,0,Low,4,4,2,5,3,3,4,0,18
EMP1918,Finland,50,Male,Single,IT,Financial Analyst,45097,2,3,2,5,7,56,0,Low,2,3,3,2,3,4,2,0,2
EMP1919,Denmark,36,Female,Divorced,IT,Software Engineer,57918,3,5,4,2,7,9,0,Low,9,4,3,5,4,1,10,11,1
EMP1920,Norway,33,Female,Single,Operations,HR Manager,52643,4,5,2,6,8,70,1,Low,18,4,3,3,3,4,7,5,12
EMP1921,Denmark,38,Female,Divorced,Finance,Data Analyst,65674,4,4,2,6,6,16,0,Low,19,3,3,2,3,3,8,5,0
EMP1922,Sweden,44,Female,Single,Engineering,HR Manager,61025,4,5,3,5,7,75,0,Low,1,4,3,1,3,3,2,0,8
EMP1923,Denmark,23,Male,Divorced,Operations,Financial Analyst,31944,5,4,3,2,6,16,0,Low,4,3,4,5,3,4,9,14,0
EMP1924,Denmark,20,Female,Married,IT,Software Engineer,40600,4,3,1,2,7,15,0,Low,11,3,2,2,3,4,9,1,5
EMP1925,Sweden,32,Female,Married,Finance,HR Manager,52403,4,4,2,4,7,77,0,Low,6,3,3,1,3,4,2,2,0
EMP1926,Norway,25,Male,Married,Sales,Financial Analyst,54355,1,2,5,0,7,2,1,Low,7,2,4,2,3,4,0,0,12
EMP1927,Norway,32,Female,Single,Operations,Data Analyst,41923,4,4,5,3,6,50,0,Low,4,4,2,3,3,4,7,15,4
EMP1928,Sweden,36,Female,Single,Operations,Sales Executive,74559,4,3,3,1,5,45,1,Low,2,3,3,2,3,4,14,5,1
EMP1929,Sweden,33,Male,Married,Sales,Marketing Specialist,67970,2,4,5,3,7,54,0,Medium,15,1,3,3,3,4,7,0,0
EMP1930,Norway,52,Male,Married,Engineering,Operations Manager,30328,3,5,2,4,6,25,0,Low,2,4,2,1,3,2,2,2,2
EMP1931,Norway,41,Male,Single,IT,Data Analyst,60181,4,5,2,3,6,75,0,Low,6,2,2,1,3,2,0,7,6
EMP1932,Denmark,41,Male,Single,Operations,Software Engineer,54313,3,4,2,1,6,30,0,Low,9,3,3,2,3,3,4,1,2
EMP1933,Finland,44,Male,Divorced,Operations,Operations Manager,73658,3,4,1,2,5,71,0,Low,7,2,3,1,3,1,7,7,1
EMP1934,Sweden,26,Female,Single,IT,Marketing Specialist,31451,4,4,2,2,7,18,0,Low,1,4,3,1,3,2,2,1,4
EMP1935,Norway,48,Male,Single,Finance,Data Analyst,85897,3,5,2,2,6,67,0,Low,1,4,3,1,3,4,2,2,2
EMP1936,Norway,37,Female,Married,IT,Data Analyst,42355,5,4,4,1,6,14,0,Medium,8,3,4,2,3,3,7,0,0
EMP1937,Norway,44,Female,Single,Finance,Data Analyst,60677,2,4,3,2,6,57,0,Low,25,2,3,5,4,3,0,0,0
EMP1938,Finland,27,Female,Divorced,Engineering,Data Analyst,45904,4,5,3,1,7,77,0,Medium,13,3,2,4,3,4,9,15,6
EMP1939,Norway,22,Female,Divorced,Finance,Operations Manager,49357,4,4,2,2,8,29,0,Low,23,1,3,1,3,4,2,2,18
EMP1940,Sweden,46,Male,Married,IT,Software Engineer,30000,5,5,1,1,6,47,1,Low,7,4,3,2,3,1,4,1,1
EMP1941,Norway,41,Male,Single,Finance,Marketing Specialist,72953,2,5,2,4,7,55,1,Low,23,3,3,1,3,1,2,0,7
EMP1942,Sweden,28,Female,Married,Operations,Financial Analyst,50955,4,5,3,0,6,41,0,Low,6,1,2,2,3,1,2,6,0
EMP1943,Sweden,29,Female,Married,Sales,HR Manager,51975,4,3,1,5,7,23,0,Medium,10,4,3,3,3,1,7,1,2
EMP1944,Denmark,49,Female,Single,HR,Sales Executive,89687,4,4,2,1,7,51,0,Low,1,4,3,1,3,3,6,5,3
EMP1945,Norway,26,Male,Married,IT,Marketing Specialist,69391,4,5,2,4,6,42,0,Low,1,3,1,2,3,1,8,7,1
EMP1946,Norway,54,Female,Married,Operations,HR Manager,44974,4,4,3,3,6,33,0,Low,28,4,3,4,3,2,2,1,3
EMP1947,Norway,28,Male,Single,Engineering,HR Manager,45846,5,4,4,1,7,59,0,Low,25,4,2,3,3,3,4,1,10
EMP1948,Finland,44,Female,Single,Finance,Sales Executive,58897,2,3,3,4,8,2,0,Low,5,2,3,3,3,3,7,7,14
EMP1949,Denmark,34,Female,Married,IT,Marketing Specialist,66560,1,2,2,3,7,67,0,Medium,17,2,3,3,4,4,1,0,0
EMP1950,Sweden,44,Male,Single,IT,Operations Manager,81286,5,4,2,1,7,10,0,Medium,18,1,3,2,3,1,7,1,1
EMP1951,Sweden,32,Female,Divorced,IT,Software Engineer,30878,2,4,1,2,6,12,0,Low,2,4,3,3,3,1,8,9,19
EMP1952,Sweden,36,Male,Single,Sales,Sales Executive,65905,5,4,1,1,6,49,0,Low,10,3,1,2,3,1,2,11,1
EMP1953,Norway,38,Male,Single,Operations,Software Engineer,68315,4,4,1,3,7,18,0,Low,1,4,3,1,3,1,2,2,5
EMP1954,Finland,27,Female,Married,HR,Operations Manager,43157,4,4,1,3,6,43,0,Low,3,1,3,1,3,3,2,1,1
EMP1955,Sweden,45,Female,Married,Engineering,HR Manager,49596,3,4,1,2,7,32,0,Low,2,3,3,4,3,4,8,2,2
EMP1956,Norway,32,Female,Married,HR,Software Engineer,30545,3,4,1,4,6,37,0,Low,2,4,1,5,3,4,9,9,1
EMP1957,Sweden,35,Female,Single,Engineering,Operations Manager,47486,4,4,1,4,6,2,0,Low,8,4,3,5,3,1,3,7,9
EMP1958,Norway,28,Male,Divorced,Engineering,Operations Manager,58481,5,4,3,1,6,64,0,Low,16,3,3,1,3,2,2,0,10
EMP1959,Norway,20,Female,Divorced,IT,Financial Analyst,78911,5,3,5,2,7,34,0,Low,9,4,3,3,3,4,7,1,1
EMP1960,Denmark,36,Female,Single,Finance,Sales Executive,80295,3,4,4,3,5,35,0,Medium,2,3,3,2,3,3,8,8,8
EMP1961,Norway,62,Male,Divorced,Sales,Financial Analyst,39560,2,4,0,3,7,37,0,Low,1,3,3,2,3,4,3,1,2
EMP1962,Sweden,45,Other,Single,IT,HR Manager,76867,2,4,2,3,7,38,0,Low,4,3,3,2,3,2,6,1,0
EMP1963,Norway,37,Male,Divorced,Finance,Sales Executive,30000,5,4,4,2,8,24,1,Low,5,3,3,4,3,2,9,0,7
EMP1964,Norway,35,Female,Divorced,Sales,HR Manager,46226,3,4,1,1,6,63,0,Low,2,2,3,2,3,4,7,1,4
EMP1965,Norway,38,Male,Single,Operations,Financial Analyst,50472,1,2,4,2,7,12,0,Low,15,3,3,2,3,4,8,9,1
EMP1966,Norway,43,Male,Married,HR,Marketing Specialist,58776,3,5,2,5,8,67,1,Low,19,4,3,1,3,3,2,1,1
EMP1967,Denmark,26,Male,Married,Engineering,Operations Manager,56597,3,1,5,6,6,69,1,Low,7,3,2,3,3,4,9,5,18
EMP1968,Norway,49,Female,Married,HR,HR Manager,60485,5,5,4,2,7,74,0,Low,1,2,3,1,4,3,2,0,9
EMP1969,Sweden,45,Male,Married,Engineering,Sales Executive,52255,4,4,3,4,6,0,0,Low,7,1,4,2,3,4,7,6,8
EMP1970,Sweden,45,Male,Single,Sales,Sales Executive,69393,3,4,3,4,5,71,0,Low,4,4,3,3,3,3,9,0,0
EMP1971,Sweden,42,Female,Married,Engineering,HR Manager,65377,3,3,1,1,6,53,0,Medium,11,3,4,1,3,2,0,0,7
EMP1972,Finland,38,Female,Single,HR,Sales Executive,50656,3,1,1,5,7,8,0,Low,11,4,2,4,3,2,2,0,1
EMP1973,Denmark,44,Male,Single,Sales,Operations Manager,67635,1,3,2,4,7,35,0,Medium,1,4,3,1,3,3,0,0,18
EMP1974,Norway,43,Male,Married,Sales,Marketing Specialist,86026,2,3,1,0,5,36,0,Medium,1,4,2,2,3,2,7,0,0
EMP1975,Norway,34,Male,Single,HR,Operations Manager,44901,4,4,1,3,7,58,0,Low,2,4,1,2,4,2,2,0,2
EMP1976,Norway,32,Male,Single,IT,Sales Executive,80130,2,4,2,6,6,20,0,Low,13,1,4,4,3,3,7,3,2
EMP1977,Sweden,39,Female,Married,IT,HR Manager,46247,3,4,4,0,7,19,1,Low,23,4,3,4,3,1,16,15,8
EMP1978,Norway,53,Female,Divorced,IT,Financial Analyst,76154,3,3,0,4,8,0,0,Low,26,1,2,1,4,3,4,0,7
EMP1979,Sweden,25,Female,Divorced,Engineering,Sales Executive,46810,4,5,1,1,6,58,0,Low,2,2,4,2,4,2,11,11,2
EMP1980,Sweden,23,Male,Married,IT,Sales Executive,66484,4,4,2,3,7,27,0,Low,29,2,3,2,3,1,7,7,4
EMP1981,Norway,39,Female,Single,IT,Sales Executive,57694,4,3,2,2,7,70,0,Medium,2,3,2,1,3,3,0,0,9
EMP1982,Denmark,38,Female,Married,Engineering,Sales Executive,30000,4,4,1,0,7,55,0,Low,18,4,3,2,3,3,2,3,0
EMP1983,Norway,39,Female,Divorced,Finance,HR Manager,83733,4,3,5,5,6,8,0,Low,7,4,4,1,3,4,2,0,8
EMP1984,Norway,40,Female,Single,Sales,Financial Analyst,41568,1,3,2,2,6,64,0,Low,2,3,3,2,3,4,11,4,14
EMP1985,Denmark,35,Female,Married,IT,Financial Analyst,35956,5,4,2,4,7,35,0,Low,26,3,2,2,3,3,3,0,0
EMP1986,Sweden,52,Female,Married,Operations,Software Engineer,45408,2,4,0,2,6,33,0,Medium,22,4,3,2,3,4,2,6,0
EMP1987,Sweden,21,Male,Married,Engineering,Sales Executive,92968,4,5,2,4,6,31,0,Low,21,1,2,2,3,4,4,1,2
EMP1988,Sweden,29,Female,Married,Engineering,Sales Executive,36194,4,4,4,3,7,65,1,Low,2,2,3,3,3,2,2,3,0
EMP1989,Norway,36,Female,Divorced,HR,Software Engineer,57673,4,5,1,4,6,24,0,Low,22,4,3,2,3,1,2,3,3
EMP1990,Denmark,21,Female,Married,Engineering,Financial Analyst,38152,5,5,2,1,7,50,0,Low,4,3,3,1,3,4,4,1,6
EMP1991,Denmark,36,Male,Married,IT,Data Analyst,40724,4,5,0,0,6,62,0,Low,5,2,3,2,3,1,4,1,4
EMP1992,Sweden,54,Female,Married,IT,Operations Manager,31008,5,4,5,8,7,44,0,Low,2,3,3,2,3,1,2,1,1
EMP1993,Norway,38,Female,Married,IT,Data Analyst,59727,5,3,0,3,8,25,0,Low,25,3,3,3,4,2,4,0,5
EMP1994,Sweden,40,Male,Married,Sales,Financial Analyst,52581,5,3,4,3,8,20,0,Low,18,1,4,2,3,2,2,1,5
EMP1995,Norway,25,Male,Married,HR,Marketing Specialist,38029,5,4,2,4,6,50,0,Low,28,4,4,4,3,2,3,0,13
EMP1996,Norway,31,Female,Single,Sales,Sales Executive,68098,5,4,2,2,7,23,0,Low,6,1,2,2,3,1,7,1,0
EMP1997,Finland,34,Female,Married,IT,Data Analyst,69680,4,3,3,2,6,11,0,Medium,10,4,2,2,3,4,2,4,5
EMP1998,Norway,34,Female,Single,HR,HR Manager,61108,3,4,1,3,5,10,1,Low,17,4,3,1,3,4,2,7,12
EMP1999,Finland,50,Male,Single,Engineering,HR Manager,72560,2,1,2,1,7,26,0,Medium,2,1,2,1,3,4,3,1,3
EMP2000,Sweden,43,Female,Married,HR,Software Engineer,49764,4,4,2,3,8,22,0,Low,10,3,3,4,3,3,7,0,2
EMP2001,Norway,26,Male,Married,Engineering,Financial Analyst,59835,5,2,0,5,8,32,0,Low,8,3,3,1,3,3,4,0,0
EMP2002,Sweden,40,Male,Single,IT,Financial Analyst,49822,4,4,4,4,6,79,0,Low,11,1,3,1,3,1,2,0,10
EMP2003,Denmark,42,Male,Single,Engineering,Data Analyst,32390,5,4,0,8,7,37,0,Medium,18,3,3,3,3,3,2,2,2
EMP2004,Denmark,49,Male,Married,Sales,Sales Executive,58288,5,3,3,4,7,54,1,Medium,1,1,3,1,3,2,2,0,12
EMP2005,Denmark,53,Male,Single,IT,Financial Analyst,57380,3,4,2,3,6,69,0,Low,7,3,4,1,3,4,7,0,9
